"SampleDate","SampleId","Region","SiteCode","TidalHeight","Transect","Blade","BrokenTip","PrevalenceHand","Prevalence","LesionArea","HealthyArea","BladeArea","Severity","Year"
"2020-08-05","BC.B.5.L.12","BC","B","L",5,12,"Y","1",1,4.051557779,13.19350895,42.36,0.0956458399197356,2020
"2020-08-05","BC.B.5.L.13","BC","B","L",5,13,"N","1",0,0,6.19957536,30.8,0,2020
"2020-08-05","BC.B.5.L.14","BC","B","L",5,14,"N","0",0,0,NA,39.55,0,2020
"2020-08-05","BC.B.5.L.15","BC","B","L",5,15,"Y","1",1,2.987859142,19.87871322,74.88,0.0399019650373932,2020
"2020-08-05","BC.B.6.L.1","BC","B","L",6,1,"Y","0",0,0,NA,63.28,0,2020
"2020-08-05","BC.B.6.L.2","BC","B","L",6,2,"N","1",0,0,0.965666784,99.84,0,2020
"2020-08-05","BC.B.6.L.3","BC","B","L",6,3,"Y","0",0,0,NA,30.96,0,2020
"2020-08-05","BC.B.6.L.4","BC","B","L",6,4,"Y","0",0,0,NA,21.84,0,2020
"2020-08-05","BC.B.6.L.5","BC","B","L",6,5,"Y","1",1,0.3142124928,6.756161856,71.4,0.00440073519327731,2020
"2020-08-05","BC.B.6.L.6","BC","B","L",6,6,"Y","1",1,0.7122006016,11.61338578,58.5,0.0121743692581197,2020
"2020-08-05","BC.B.6.L.7","BC","B","L",6,7,"N","0",0,0,NA,101.12,0,2020
"2020-08-05","BC.B.6.L.8","BC","B","L",6,8,"Y","0",0,0,NA,47.16,0,2020
"2020-08-05","BC.B.6.L.9","BC","B","L",6,9,"N","0",0,0,NA,59.78,0,2020
"2020-08-05","BC.B.6.L.10","BC","B","L",6,10,"N","0",0,0,NA,101.6,0,2020
"2020-08-05","BC.B.6.L.11","BC","B","L",6,11,"Y","0",0,0,NA,80.4,0,2020
"2020-08-05","BC.B.6.L.12","BC","B","L",6,12,"N","1",1,0.3973768704,30.45885442,83.79,0.00474253336197637,2020
"2020-08-05","BC.B.6.L.13","BC","B","L",6,13,"Y","1",1,2.208206586,25.80679087,90.88,0.0242980478213028,2020
"2020-08-05","BC.B.6.L.14","BC","B","L",6,14,"Y","0",0,0,NA,72.72,0,2020
"2020-08-05","BC.B.6.L.15","BC","B","L",6,15,"N","1",1,0.105079072,4.380260218,32.28,0.00325523767038414,2020
"2020-07-18","WA.A.1.U.1","WA","A","U",1,1,NA,NA,0,0,29.88624988,29.88624988,0,2020
"2020-07-18","WA.A.1.U.2","WA","A","U",1,2,"N","1",0,0,20.39573102,20.39573102,0,2020
"2020-07-18","WA.A.1.U.3","WA","A","U",1,3,"N","1",0,0,35.75359919,35.75359919,0,2020
"2020-07-18","WA.A.1.U.4","WA","A","U",1,4,"N","1",1,1.313910874,31.36931199,32.683222864,0.0402013864871096,2020
"2020-07-18","WA.A.1.U.5","WA","A","U",1,5,"N","1",0,0,40.88552084,40.88552084,0,2020
"2020-07-18","WA.A.1.U.6","WA","A","U",1,6,"N","1",0,0,23.71146563,23.71146563,0,2020
"2020-07-18","WA.A.1.U.7","WA","A","U",1,7,"N","1",0,0,27.35325997,27.35325997,0,2020
"2020-07-18","WA.A.1.U.8","WA","A","U",1,8,"N","1",0,0,37.71763402,37.71763402,0,2020
"2020-07-18","WA.A.1.U.9","WA","A","U",1,9,"N","1",0,0,15.6361794,15.6361794,0,2020
"2020-07-18","WA.A.1.U.10","WA","A","U",1,10,"N","1",0,0,42.35044356,42.35044356,0,2020
"2020-07-18","WA.A.1.U.11","WA","A","U",1,11,"N","1",1,0.04853952,36.96606247,37.01460199,0.00131136139227199,2020
"2020-07-18","WA.A.1.U.12","WA","A","U",1,12,"N","1",1,2.554005722,24.09406492,26.648070642,0.0958420501173032,2020
"2020-07-18","WA.A.1.U.13","WA","A","U",1,13,"N","1",1,0.2017805824,33.43396744,33.6357480224,0.00599899197323106,2020
"2020-07-18","WA.A.1.U.14","WA","A","U",1,14,"N","1",1,0.7184028736,29.10985127,29.8282541436,0.0240846437120136,2020
"2020-07-18","WA.A.1.U.15","WA","A","U",1,15,"N","1",1,0.864183232,34.88966765,35.753850882,0.0241703539809488,2020
"2020-07-18","WA.A.2.U.1","WA","A","U",2,1,"N","1",1,3.059643699,32.96525546,36.024899159,0.0849313605430487,2020
"2020-07-18","WA.A.2.U.2","WA","A","U",2,2,"Y","0",0,0,15.21978223,15.21978223,0,2020
"2020-07-18","WA.A.2.U.3","WA","A","U",2,3,"Y","1",1,2.448980582,29.59326893,32.042249512,0.0764297332209102,2020
"2020-07-18","WA.A.2.U.4","WA","A","U",2,4,"N","1",1,0.386158848,15.06091418,15.447073028,0.0249988361743375,2020
"2020-07-18","WA.A.2.U.5","WA","A","U",2,5,"N","0",0,0,20.64392977,20.64392977,0,2020
"2020-07-18","WA.A.2.U.6","WA","A","U",2,6,"N","1",1,5.668247392,33.53773415,39.205981542,0.144576086838377,2020
"2020-07-18","WA.A.2.U.7","WA","A","U",2,7,"N","1",1,4.445842502,22.88221288,27.328055382,0.162684188093688,2020
"2020-07-18","WA.A.2.U.8","WA","A","U",2,8,"N","1",1,0.4965053568,14.80004122,15.2965465768,0.0324586568809617,2020
"2020-07-18","WA.A.2.U.9","WA","A","U",2,9,"N","1",1,9.366095891,23.89663491,33.262730801,0.281579283043063,2020
"2020-07-18","WA.A.2.U.10","WA","A","U",2,10,"N","1",1,5.559752576,16.59487087,22.154623446,0.250952248841034,2020
"2020-07-18","WA.A.2.U.11","WA","A","U",2,11,"N","1",0,0,34.41887026,34.41887026,0,2020
"2020-07-18","WA.A.2.U.12","WA","A","U",2,12,"N","1",1,0.1315420992,33.0327973,33.1643393992,0.00396637175903383,2020
"2020-07-18","WA.A.2.U.13","WA","A","U",2,13,"N","1",1,0.206562624,25.03361025,25.240172874,0.00818388309110121,2020
"2020-07-18","WA.A.2.U.14","WA","A","U",2,14,"N","1",1,0.521170624,24.27777801,24.798948634,0.0210158354570509,2020
"2020-07-18","WA.A.2.U.15","WA","A","U",2,15,"N","0",0,0,15.05697708,15.05697708,0,2020
"2020-07-18","WA.A.3.U.1","WA","A","U",3,1,"N","1",1,0.6138990848,33.62041313,34.2343122148,0.0179322745246975,2020
"2020-07-18","WA.A.3.U.2","WA","A","U",3,2,"N","1",1,0.136270208,29.51213603,29.648406238,0.00459620685530624,2020
"2020-07-18","WA.A.3.U.3","WA","A","U",3,3,"N","1",0,0,38.15351891,38.15351891,0,2020
"2020-07-18","WA.A.3.U.4","WA","A","U",3,4,"N","1",1,0.33348448,24.36592218,24.69940666,0.0135017202878832,2020
"2020-07-18","WA.A.3.U.5","WA","A","U",3,5,"N","1",1,0.127101632,28.48694541,28.614047042,0.00444193132881339,2020
"2020-07-18","WA.A.3.U.6","WA","A","U",3,6,"N","1",1,0.10876448,32.42835443,32.53711891,0.00334278152595042,2020
"2020-07-18","WA.A.3.U.7","WA","A","U",3,7,"N","1",1,1.091599872,25.02318324,26.114783112,0.0418000742077157,2020
"2020-07-18","WA.A.3.U.8","WA","A","U",3,8,"N","1",0,0,27.28830691,27.28830691,0,2020
"2020-07-18","WA.A.3.U.9","WA","A","U",3,9,"N","1",0,0,19.33909758,19.33909758,0,2020
"2020-07-18","WA.A.3.U.10","WA","A","U",3,10,"N","1",1,1.899153664,50.45251642,52.351670084,0.036276849639233,2020
"2020-07-18","WA.A.3.U.11","WA","A","U",3,11,"N","1",1,0.03685408,39.79111647,39.82797055,0.000925331607186297,2020
"2020-07-18","WA.A.3.U.12","WA","A","U",3,12,"N","1",1,0.109124032,18.02153725,18.130661282,0.00601875631024764,2020
"2020-07-18","WA.A.3.U.13","WA","A","U",3,13,"N","1",1,0.13303424,31.50851255,31.64154679,0.00420441645545736,2020
"2020-07-18","WA.A.3.U.14","WA","A","U",3,14,"N","1",0,0,43.44535131,43.44535131,0,2020
"2020-07-18","WA.A.3.U.15","WA","A","U",3,15,"N","1",1,2.9707984,25.43965232,28.41045072,0.104567098539857,2020
"2020-07-18","WA.A.4.L.1","WA","A","L",4,1,"N","1",0,0,45.98528057,45.98528057,0,2020
"2020-07-18","WA.A.4.L.2","WA","A","L",4,2,"N","1",1,7.528066067,41.6650116,49.193077667,0.153031004035961,2020
"2020-07-18","WA.A.4.L.3","WA","A","L",4,3,"N","1",1,0.262113408,45.84899238,46.111105788,0.00568438781765699,2020
"2020-07-18","WA.A.4.L.4","WA","A","L",4,4,"N","1",1,2.258705664,27.56091923,29.819624894,0.0757456095450239,2020
"2020-07-18","WA.A.4.L.5","WA","A","L",4,5,"Y","1",1,11.27414847,28.70131031,39.97545878,0.282026743759112,2020
"2020-07-18","WA.A.4.L.6","WA","A","L",4,6,"Y","1",1,18.93965329,34.38872182,53.32837511,0.355151516447545,2020
"2020-07-18","WA.A.4.L.7","WA","A","L",4,7,"N","0",0,0,26.980045,26.980045,0,2020
"2020-07-18","WA.A.4.L.8","WA","A","L",4,8,"N","1",1,0.3778352192,28.6644023,29.0422375192,0.0130098522522657,2020
"2020-07-18","WA.A.4.L.9","WA","A","L",4,9,"N","1",1,7.455328698,13.91798826,21.373316958,0.34881477276785,2020
"2020-07-18","WA.A.4.L.10","WA","A","L",4,10,"N","1",1,3.397586624,19.910192,23.307778624,0.145770503436201,2020
"2020-07-18","WA.A.4.L.11","WA","A","L",4,11,"N","1",1,0.9281115776,22.27719473,23.2053063076,0.0399956615653909,2020
"2020-07-18","WA.A.4.L.12","WA","A","L",4,12,"N","1",1,7.712929728,24.07585361,31.788783338,0.242630541911305,2020
"2020-07-18","WA.A.4.L.13","WA","A","L",4,13,"N","1",1,4.339073536,17.03039621,21.369469746,0.203050126539158,2020
"2020-07-18","WA.A.4.L.14","WA","A","L",4,14,"N","1",1,0.09977568,32.79060307,32.89037875,0.00303358257922159,2020
"2020-07-18","WA.A.4.L.15","WA","A","L",4,15,"N","1",1,4.262902445,16.13047351,20.393375955,0.209033681054403,2020
"2020-07-18","WA.A.5.L.1","WA","A","L",5,1,"N","1",1,0.243956032,33.9457178,34.189673832,0.00713537172652604,2020
"2020-07-18","WA.A.5.L.2","WA","A","L",5,2,"N","1",0,0,29.28905199,29.28905199,0,2020
"2020-07-18","WA.A.5.L.3","WA","A","L",5,3,"N","0",0,0,21.14812954,21.14812954,0,2020
"2020-07-18","WA.A.5.L.4","WA","A","L",5,4,"N","1",1,3.616014464,23.2078771,26.823891564,0.134805736720656,2020
"2020-07-18","WA.A.5.L.5","WA","A","L",5,5,"N","1",1,0.039730496,30.86522009,30.904950586,0.00128557060427717,2020
"2020-07-18","WA.A.5.L.6","WA","A","L",5,6,"N","0",0,0,23.80671096,23.80671096,0,2020
"2020-07-18","WA.A.5.L.7","WA","A","L",5,7,"N","1",1,0.282967424,20.14355923,20.426526654,0.0138529388178968,2020
"2020-07-18","WA.A.5.L.8","WA","A","L",5,8,"N","1",1,0.065078912,40.62804566,40.693124572,0.00159926062902477,2020
"2020-07-18","WA.A.5.L.9","WA","A","L",5,9,"N","1",1,0.451777088,12.22753655,12.679313638,0.0356310365764611,2020
"2020-07-18","WA.A.5.L.10","WA","A","L",5,10,"N","1",1,0.6192204544,24.14607411,24.7652945644,0.0250035570055414,2020
"2020-07-18","WA.A.5.L.11","WA","A","L",5,11,"N","1",1,1.702496698,29.80126977,31.503766468,0.0540410525112708,2020
"2020-07-18","WA.A.5.L.12","WA","A","L",5,12,"N","1",1,0.058067648,20.24827875,20.306346398,0.00285958127877298,2020
"2020-07-18","WA.A.5.L.13","WA","A","L",5,13,"N","1",1,7.130077958,22.51160465,29.641682608,0.240542281364138,2020
"2020-07-18","WA.A.5.L.14","WA","A","L",5,14,"N","1",1,0.479462592,24.95366386,25.433126452,0.0188518935296803,2020
"2020-07-18","WA.A.5.L.15","WA","A","L",5,15,"N","1",1,1.85438944,17.66579651,19.52018595,0.0949985540480981,2020
"2020-07-18","WA.A.6.L.1","WA","A","L",6,1,"N","1",0,0,28.09186967,28.09186967,0,2020
"2020-07-18","WA.A.6.L.2","WA","A","L",6,2,"N","1",1,0.152989376,25.86444503,26.017434406,0.00588026373441028,2020
"2020-07-18","WA.A.6.L.3","WA","A","L",6,3,"N","1",0,0,29.79501356,29.79501356,0,2020
"2020-07-18","WA.A.6.L.4","WA","A","L",6,4,"N","1",0,0,31.96588067,31.96588067,0,2020
"2020-07-18","WA.A.6.L.5","WA","A","L",6,5,"N","0",0,0,23.11390819,23.11390819,0,2020
"2020-07-18","WA.A.6.L.6","WA","A","L",6,6,"N","1",1,0.0616272128,31.84259029,31.9042175028,0.00193163216727041,2020
"2020-07-18","WA.A.6.L.7","WA","A","L",6,7,"N","1",1,0.06022496,49.63886822,49.69909318,0.00121179192911785,2020
"2020-07-18","WA.A.6.L.8","WA","A","L",6,8,"N","1",1,1.117164019,34.2397055,35.356869519,0.0315968023809252,2020
"2020-07-18","WA.A.6.L.9","WA","A","L",6,9,"N","1",1,1.874704128,35.21428917,37.088993298,0.0505461044180213,2020
"2020-07-18","WA.A.6.L.10","WA","A","L",6,10,"N","1",0,0,14.18358932,14.18358932,0,2020
"2020-07-18","WA.A.6.L.11","WA","A","L",6,11,"N","1",0,0,30.56382563,30.56382563,0,2020
"2020-07-18","WA.A.6.L.12","WA","A","L",6,12,"N","1",1,0.776272768,28.89122568,29.667498448,0.0261657641732288,2020
"2020-07-18","WA.A.6.L.13","WA","A","L",6,13,"Y","1",1,3.238323066,20.74787625,23.986199316,0.135007761060331,2020
"2020-07-18","WA.A.6.L.14","WA","A","L",6,14,"N","1",0,0,18.86418332,18.86418332,0,2020
"2020-07-18","WA.A.6.L.15","WA","A","L",6,15,"N","1",0,0,38.64157479,38.64157479,0,2020
"2020-07-20","WA.B.1.U.1","WA","B","U",1,1,"N","1",1,0.247192,50.38661053,50.63380253,0.0048819560777317,2020
"2020-07-20","WA.B.1.U.2","WA","B","U",1,2,"N","0",0,0,45.46819086,45.46819086,0,2020
"2020-07-20","WA.B.1.U.3","WA","B","U",1,3,"N","1",1,1.510513907,47.0916041,48.602118007,0.0310791786230889,2020
"2020-07-20","WA.B.1.U.4","WA","B","U",1,4,"N","1",1,2.076233024,47.14735263,49.223585654,0.0421796380010622,2020
"2020-07-20","WA.B.1.U.5","WA","B","U",1,5,"N","1",0,0,61.13295464,61.13295464,0,2020
"2020-07-20","WA.B.1.U.6","WA","B","U",1,6,"N","1",0,0,57.17200397,57.17200397,0,2020
"2020-07-20","WA.B.1.U.7","WA","B","U",1,7,"N","1",0,0,50.25733361,50.25733361,0,2020
"2020-07-20","WA.B.1.U.8","WA","B","U",1,8,"N","1",0,0,40.78161032,40.78161032,0,2020
"2020-07-20","WA.B.1.U.9","WA","B","U",1,9,"N","1",0,0,36.60627676,36.60627676,0,2020
"2020-07-20","WA.B.1.U.10","WA","B","U",1,10,"N","0",0,0,70.43213791,70.43213791,0,2020
"2020-07-20","WA.B.1.U.11","WA","B","U",1,11,"N","1",1,0.9230778496,34.92941612,35.8524939696,0.0257465450069581,2020
"2020-07-20","WA.B.1.U.12","WA","B","U",1,12,"N","1",0,0,53.28823113,53.28823113,0,2020
"2020-07-20","WA.B.1.U.13","WA","B","U",1,13,"N","1",1,3.207113952,34.97085449,38.177968442,0.0840043114623097,2020
"2020-07-20","WA.B.1.U.14","WA","B","U",1,14,"N","1",0,0,52.56493835,52.56493835,0,2020
"2020-07-20","WA.B.1.U.15","WA","B","U",1,15,"N","1",1,5.808418739,38.20827868,44.016697419,0.131959439930465,2020
"2020-07-20","WA.B.2.U.1","WA","B","U",2,1,"N","1",1,0.70022752,32.7880143,33.48824182,0.0209096531183613,2020
"2020-07-20","WA.B.2.U.2","WA","B","U",2,2,"Y","0",0,0,34.38133303,34.38133303,0,2020
"2020-07-20","WA.B.2.U.3","WA","B","U",2,3,"N","0",0,0,53.81565796,53.81565796,0,2020
"2020-07-20","WA.B.2.U.4","WA","B","U",2,4,"Y","1",1,1.297892832,31.64708389,32.944976722,0.0393957732297711,2020
"2020-07-20","WA.B.2.U.5","WA","B","U",2,5,"N","0",0,0,26.16373612,26.17092716,0,2020
"2020-07-20","WA.B.2.U.6","WA","B","U",2,6,"Y","1",1,3.914496557,30.67248224,34.586978797,0.113178331648312,2020
"2020-07-20","WA.B.2.U.7","WA","B","U",2,7,"N","0",0,0,46.88272236,46.88272236,0,2020
"2020-07-20","WA.B.2.U.8","WA","B","U",2,8,"N","0",0,0,36.26545742,36.26545742,0,2020
"2020-07-20","WA.B.2.U.9","WA","B","U",2,9,"N","1",1,0.954970112,50.34634071,51.301310822,0.0186149261431829,2020
"2020-07-20","WA.B.2.U.10","WA","B","U",2,10,"N","0",0,0,40.66723683,40.66723683,0,2020
"2020-07-20","WA.B.2.U.11","WA","B","U",2,11,"N","1",1,1.770973376,35.73856992,37.509543296,0.0472139413168716,2020
"2020-07-20","WA.B.2.U.12","WA","B","U",2,12,"N","0",0,0,56.1784719,56.183325852,0,2020
"2020-07-20","WA.B.2.U.13","WA","B","U",2,13,"N","1",1,0.5010896448,43.35341386,43.8545035048,0.0114261844224312,2020
"2020-07-20","WA.B.2.U.14","WA","B","U",2,14,"Y","1",1,0.884138368,38.09543328,38.979571648,0.0226820955341454,2020
"2020-07-20","WA.B.2.U.15","WA","B","U",2,15,"N","1",1,0.4236061888,24.44522138,24.8688275688,0.0170336212122621,2020
"2020-07-20","WA.B.3.U.1","WA","B","U",3,1,"N","1",0,0,51.5191454,51.5191454,0,2020
"2020-07-20","WA.B.3.U.2","WA","B","U",3,2,"N","1",0,0,85.6018705,85.6018705,0,2020
"2020-07-20","WA.B.3.U.3","WA","B","U",3,3,"N","1",1,1.793930771,50.26019205,52.054122821,0.0344627989826827,2020
"2020-07-20","WA.B.3.U.4","WA","B","U",3,4,"N","1",1,0.4625456704,32.63353278,33.0960784504,0.0139758452377735,2020
"2020-07-20","WA.B.3.U.5","WA","B","U",3,5,"N","1",1,7.010994336,60.98818103,67.999175366,0.103104108222841,2020
"2020-07-20","WA.B.3.U.6","WA","B","U",3,6,"N","1",0,0,73.90821473,73.910731594,0,2020
"2020-07-20","WA.B.3.U.7","WA","B","U",3,7,"N","1",1,0.518114432,36.98461535,37.502729782,0.0138153791740429,2020
"2020-07-20","WA.B.3.U.8","WA","B","U",3,8,"N","1",1,0.359012672,46.55313902,46.912151692,0.00765287157061318,2020
"2020-07-20","WA.B.3.U.9","WA","B","U",3,9,"N","1",1,2.902465542,43.34413742,46.246602962,0.0627606214533185,2020
"2020-07-20","WA.B.3.U.10","WA","B","U",3,10,"N","1",0,0,50.9534982,50.9534982,0,2020
"2020-07-20","WA.B.3.U.11","WA","B","U",3,11,"N","1",1,0.053213696,47.53119237,47.584406066,0.00111830114946044,2020
"2020-07-20","WA.B.3.U.12","WA","B","U",3,12,"N","0",0,0,50.04149455,50.04149455,0,2020
"2020-07-20","WA.B.3.U.13","WA","B","U",3,13,"N","1",0,0,58.98385841,58.99374609,0,2020
"2020-07-20","WA.B.3.U.14","WA","B","U",3,14,"N","0",0,0,37.41267999,37.41267999,0,2020
"2020-07-20","WA.B.3.U.15","WA","B","U",3,15,"N","0",0,0,35.01398275,35.01398275,0,2020
"2020-07-20","WA.B.4.L.1","WA","B","L",4,1,"N","1",1,0.099236352,81.06772202,81.166958372,0.0012226200659779,2020
"2020-07-20","WA.B.4.L.2","WA","B","L",4,2,"N","1",0,0,73.88403486,73.88403486,0,2020
"2020-07-20","WA.B.4.L.3","WA","B","L",4,3,"N","1",1,1.600491795,86.10608824,87.706580035,0.0182482522333137,2020
"2020-07-20","WA.B.4.L.4","WA","B","L",4,4,"N","0",0,0,53.35323813,53.35323813,0,2020
"2020-07-20","WA.B.4.L.5","WA","B","L",4,5,"N","1",1,4.073112922,53.00296257,57.076075492,0.0713628764222043,2020
"2020-07-20","WA.B.4.L.6","WA","B","L",4,6,"N","1",0,0,62.96977997,62.96977997,0,2020
"2020-07-20","WA.B.4.L.7","WA","B","L",4,7,"N","1",0,0,38.61505783,38.624765734,0,2020
"2020-07-20","WA.B.4.L.8","WA","B","L",4,8,"N","1",0,0,99.47489677,99.47489677,0,2020
"2020-07-20","WA.B.4.L.9","WA","B","L",4,9,"N","1",1,0.200809792,81.42083804,81.621647832,0.00246025162850574,2020
"2020-07-20","WA.B.4.L.10","WA","B","L",4,10,"Y","1",0,0,35.01687715,35.01687715,0,2020
"2020-07-20","WA.B.4.L.11","WA","B","L",4,11,"N","0",0,0,65.94404804,65.94404804,0,2020
"2020-07-20","WA.B.4.L.12","WA","B","L",4,12,"N","1",0,0,49.24354079,49.24354079,0,2020
"2020-07-20","WA.B.4.L.13","WA","B","L",4,13,"N","1",0,0,22.75266629,22.75266629,0,2020
"2020-07-20","WA.B.4.L.14","WA","B","L",4,14,"N","1",1,0.37573184,60.27101861,60.64675045,0.00619541586667155,2020
"2020-07-20","WA.B.4.L.15","WA","B","L",4,15,"N","1",0,0,63.14802787,63.14802787,0,2020
"2020-07-20","WA.B.5.L.1","WA","B","L",5,1,"N","0",0,0,73.59263594,73.59263594,0,2020
"2020-07-20","WA.B.5.L.2","WA","B","L",5,2,"N","0",0,0,54.21729552,54.21729552,0,2020
"2020-07-20","WA.B.5.L.3","WA","B","L",5,3,"N","0",0,0,13.04344993,13.04344993,0,2020
"2020-07-20","WA.B.5.L.4","WA","B","L",5,4,"N","1",1,1.677507834,66.30564949,67.983157324,0.0246753446005043,2020
"2020-07-20","WA.B.5.L.5","WA","B","L",5,5,"N","0",1,0.443866944,40.71338532,41.157252264,0.0107846593147873,2020
"2020-07-20","WA.B.5.L.6","WA","B","L",5,6,"N","0",0,0,19.75553071,19.75553071,0,2020
"2020-07-20","WA.B.5.L.7","WA","B","L",5,7,"N","1",0,0,34.64342846,34.64342846,0,2020
"2020-07-20","WA.B.5.L.8","WA","B","L",5,8,"Y","1",1,0.1620321088,36.7024749,36.8645070088,0.00439534180563763,2020
"2020-07-20","WA.B.5.L.9","WA","B","L",5,9,"Y","1",1,1.310531085,49.54745212,50.857983205,0.0257684438589999,2020
"2020-07-20","WA.B.5.L.10","WA","B","L",5,10,"N","0",0,0,31.26847564,31.26847564,0,2020
"2020-07-20","WA.B.5.L.11","WA","B","L",5,11,"N","1",0,0,38.86027229,38.865126242,0,2020
"2020-07-20","WA.B.5.L.12","WA","B","L",5,12,"N","1",0,0,67.42939331,67.42939331,0,2020
"2020-07-20","WA.B.5.L.13","WA","B","L",5,13,"N","0",0,0,69.96213153,69.96213153,0,2020
"2020-07-20","WA.B.5.L.14","WA","B","L",5,14,"N","1",0,0,53.31615034,53.31615034,0,2020
"2020-07-20","WA.B.5.L.15","WA","B","L",5,15,"Y","0",0,0,47.91985011,47.91985011,0,2020
"2020-07-20","WA.B.6.L.1","WA","B","L",6,1,"N","1",1,0.067955328,52.31767444,52.385629768,0.00129721315370176,2020
"2020-07-20","WA.B.6.L.2","WA","B","L",6,2,"N","1",0,0,42.94167289,42.94167289,0,2020
"2020-07-20","WA.B.6.L.3","WA","B","L",6,3,"N","1",0,0,24.35328393,24.35328393,0,2020
"2020-07-20","WA.B.6.L.4","WA","B","L",6,4,"N","1",0,0,36.03689021,36.03689021,0,2020
"2020-07-20","WA.B.6.L.5","WA","B","L",6,5,"N","0",0,0,58.99725172,58.99725172,0,2020
"2020-07-20","WA.B.6.L.6","WA","B","L",6,6,"N","1",0,0,53.73821046,53.73821046,0,2020
"2020-07-20","WA.B.6.L.7","WA","B","L",6,7,"N","0",0,0,31.81812278,31.81812278,0,2020
"2020-07-20","WA.B.6.L.8","WA","B","L",6,8,"N","1",0,0,25.81008077,25.81008077,0,2020
"2020-07-20","WA.B.6.L.9","WA","B","L",6,9,"N","1",1,0.911104768,56.9545649,57.865669668,0.0157451693418118,2020
"2020-07-20","WA.B.6.L.10","WA","B","L",6,10,"N","0",0,0,25.59688441,25.59688441,0,2020
"2020-07-20","WA.B.6.L.11","WA","B","L",6,11,"N","1",0,0,57.07852045,57.07852045,0,2020
"2020-07-20","WA.B.6.L.12","WA","B","L",6,12,"N","0",0,0,57.72193875,57.72193875,0,2020
"2020-07-20","WA.B.6.L.13","WA","B","L",6,13,"N","1",1,0.3764868992,51.15150348,51.5279903792,0.00730645415102341,2020
"2020-07-20","WA.B.6.L.14","WA","B","L",6,14,"N","1",0,0,43.18019969,43.18019969,0,2020
"2020-07-20","WA.B.6.L.15","WA","B","L",6,15,"N","1",1,1.398513459,64.98569814,66.384211599,0.0210669589246288,2020
"2020-07-21","WA.C.1.U.1","WA","C","U",1,1,"N","0",0,0,38.79447428,38.79447428,0,2020
"2020-07-21","WA.C.1.U.2","WA","C","U",1,2,"N","1",0,0,44.56781872,44.56781872,0,2020
"2020-07-21","WA.C.1.U.3","WA","C","U",1,3,"N","0",0,0,43.92190153,43.92190153,0,2020
"2020-07-21","WA.C.1.U.4","WA","C","U",1,4,"N","1",1,0.193798528,54.83034966,55.024148188,0.00352206321009918,2020
"2020-07-21","WA.C.1.U.5","WA","C","U",1,5,"N","0",0,0,31.04564328,31.04564328,0,2020
"2020-07-21","WA.C.1.U.6","WA","C","U",1,6,"N","1",0,0,43.49309981,43.49309981,0,2020
"2020-07-21","WA.C.1.U.7","WA","C","U",1,7,"N","0",0,0,34.67104205,34.67104205,0,2020
"2020-07-21","WA.C.1.U.8","WA","C","U",1,8,"N","1",1,0.2151199616,33.93160539,34.1467253516,0.00629987090665255,2020
"2020-07-21","WA.C.1.U.9","WA","C","U",1,9,"N","0",0,0,60.49782401,60.49782401,0,2020
"2020-07-21","WA.C.1.U.10","WA","C","U",1,10,"N","0",0,0,22.41661101,22.41661101,0,2020
"2020-07-21","WA.C.1.U.11","WA","C","U",1,11,"N","1",0,0,21.4384498,21.4384498,0,2020
"2020-07-21","WA.C.1.U.12","WA","C","U",1,12,"N","0",0,0,23.22416481,23.22416481,0,2020
"2020-07-21","WA.C.1.U.13","WA","C","U",1,13,"N","1",0,0,51.28903212,51.298740024,0,2020
"2020-07-21","WA.C.1.U.14","WA","C","U",1,14,"N","1",1,2.008277696,47.826834,49.835111696,0.0402984487774549,2020
"2020-07-21","WA.C.1.U.15","WA","C","U",1,15,"N","0",0,0,45.46083802,45.46083802,0,2020
"2020-07-21","WA.C.2.U.1","WA","C","U",2,1,"N","0",0,0,24.9015468,24.9015468,0,2020
"2020-07-21","WA.C.2.U.2","WA","C","U",2,2,"N","1",1,0.63730592,55.09972602,55.73703194,0.0114341560326723,2020
"2020-07-21","WA.C.2.U.3","WA","C","U",2,3,"N","0",0,0,42.11175496,42.11175496,0,2020
"2020-07-21","WA.C.2.U.4","WA","C","U",2,4,"N","1",1,0.02426976,27.05495766,27.07922742,0.000896250089545575,2020
"2020-07-21","WA.C.2.U.5","WA","C","U",2,5,"N","1",1,2.257806784,51.17268109,53.430487874,0.0422569000179143,2020
"2020-07-21","WA.C.2.U.6","WA","C","U",2,6,"N","1",1,0.406473536,36.80863263,37.215106166,0.0109222726434503,2020
"2020-07-21","WA.C.2.U.7","WA","C","U",2,7,"N","1",1,0.04584288,29.16826049,29.21410337,0.00156920373079381,2020
"2020-07-21","WA.C.2.U.8","WA","C","U",2,8,"N","1",1,0.154966912,30.17328024,30.328247152,0.00510965606496585,2020
"2020-07-21","WA.C.2.U.9","WA","C","U",2,9,"N","0",1,0.040988928,65.10816156,65.149150488,0.000629155218340873,2020
"2020-07-21","WA.C.2.U.10","WA","C","U",2,10,"N","1",1,0.5519662528,36.23500337,36.7869696228,0.0150043958080717,2020
"2020-07-21","WA.C.2.U.11","WA","C","U",2,11,"N","1",1,0.3825093952,42.90294914,43.2854585352,0.00883690292639365,2020
"2020-07-21","WA.C.2.U.12","WA","C","U",2,12,"N","1",0,0,70.18271668,70.18271668,0,2020
